baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	direction
H2-Ab1	26263.1082579926	-2.77292305701871	0.255101458166975	-10.8698832101685	1.60406048220276e-27	8.96322985663297e-26	Downregulated
Tspo2	8289.54226567842	7.65899330751949	0.704647540480066	10.869254297406	1.6151553530757e-27	9.00494478872092e-26	Upregulated
Cd33	16250.7965548905	2.52585259246482	0.232917327293376	10.844416865918	2.11983342625923e-27	1.17921675572851e-25	Upregulated
A230059L01Rik	138.690354273315	7.26045266379646	0.671522322115591	10.8119304819575	3.02241679210143e-27	1.66635912471192e-25	Upregulated
H2-Eb1	18974.2017461516	-2.4869994465505	0.23015374024351	-10.8058180758617	3.23064307220155e-27	1.77721185413127e-25	Downregulated
Nod1	2515.13519163542	-2.29701025563538	0.212734590157086	-10.7975400424502	3.535489032285e-27	1.93632412562894e-25	Downregulated
Cd55	3083.03055690172	2.30721620985028	0.213772205881177	10.7928727232796	3.71976886881163e-27	2.03276356024706e-25	Upregulated
.16	637.554733619311	3.33636045731895	0.309194218841108	10.7905007726987	3.81703924047638e-27	2.0813350232136e-25	Upregulated
Zfp467	269.440628506165	-2.64721864397764	0.245849853410028	-10.7676234386954	4.89472743043582e-27	2.66311814800686e-25	Downregulated
Cd177	10446.4869918383	3.2730369398599	0.303992626863103	10.7668300170117	4.93707974306407e-27	2.67443118832794e-25	Upregulated
Gm59243	320.618507275317	5.33891820015821	0.496108663710745	10.7615903343124	5.22603970704023e-27	2.82479401158318e-25	Upregulated
Atf3	543.247374648719	-4.05126006520555	0.377100208734061	-10.7431923169859	6.37994269226473e-27	3.44100822163235e-25	Downregulated
Gm56889	255.488442342679	5.97394031357235	0.556996060700394	10.7252828791292	7.74497262357777e-27	4.15915088292131e-25	Upregulated
Vangl1	520.150880128823	3.77196154957189	0.352493453132509	10.7007988830758	1.00904480041124e-26	5.38374225767802e-25	Upregulated
Slfn9	620.488964712097	-2.4979976249362	0.233480118905298	-10.6989735856243	1.02911823074136e-26	5.47906079499853e-25	Downregulated
Il12rb1	978.767601716625	-2.91072716781593	0.272610716025099	-10.6772294583898	1.30096469230173e-26	6.91154903982997e-25	Downregulated
Becn1	15161.2768537737	2.08679815139844	0.195496164839225	10.6743687433184	1.3416630599522e-26	7.11253429859277e-25	Upregulated
H2-Aa	25205.5071151132	-2.38653412237893	0.223819290435991	-10.662772264759	1.51997889138649e-26	8.04065592650295e-25	Downregulated
Ube2e3	2231.96456136068	2.40110716497889	0.226181006833009	10.6158655786321	2.5145297005288e-26	1.32172631080762e-24	Upregulated
Fbxw17	403.849129920748	-2.5458900056722	0.240454678582656	-10.5878164678632	3.39416769962e-26	1.77656752378844e-24	Downregulated
Gzmb	11106.4381325301	-2.12375660353966	0.200631422586313	-10.5853638286695	3.48424499042303e-26	1.81987617289254e-24	Downregulated
Oaz1	52230.9189064547	2.99999821369932	0.283671796474459	10.5755956389885	3.86712343970355e-26	2.01561622981187e-24	Upregulated
Sash1	371.944610236426	-2.57694032364955	0.243905134777755	-10.5653385526207	4.31409186131639e-26	2.23917613136526e-24	Downregulated
Ifitm1	10120.6099799825	2.89076437013723	0.273621161647487	10.5648421077222	4.33697894173029e-26	2.24635589862899e-24	Upregulated
Inpp5j	713.223191738062	-2.61536410869785	0.24871745649644	-10.5154022783089	7.33670340790571e-26	3.76860479399877e-24	Downregulated
Reln	315.11308042411	6.3663793767985	0.605564883153413	10.5131251066711	7.51608375582478e-26	3.85276937979365e-24	Upregulated
4930430E12Rik	138.505224009812	-4.18504691505409	0.398135046813786	-10.5116265160437	7.63649751407998e-26	3.90642274895514e-24	Downregulated
Cd300e	704.711049903743	-3.40291776346185	0.324538080192176	-10.4854190344837	1.0079783992831e-25	5.13510145507471e-24	Downregulated
Serpina3f	3517.81863168165	-3.46149957623798	0.330528215824137	-10.4726295986777	1.15392220110281e-25	5.85456233320262e-24	Downregulated
Cux1	6232.26535759689	2.22095010877916	0.212121204715184	10.4701937355166	1.18400437770862e-25	5.99492828794917e-24	Upregulated
Gadd45a	3670.0169697309	3.1955244288241	0.305580417023519	10.4572290984803	1.35768059730128e-25	6.86029646009057e-24	Upregulated
Krt222	313.496649233752	3.6591686642437	0.350512189024549	10.4394904908354	1.63686876842237e-25	8.20418467566849e-24	Upregulated
Garnl3	361.77042018923	4.01740682419058	0.385009846163397	10.4345560619393	1.72417789271011e-25	8.6243656286568e-24	Upregulated
Cib3	89.9660619190624	6.90472942840518	0.661751557145439	10.4340206741481	1.73392418013513e-25	8.65566577648946e-24	Upregulated
S100a9	109301.918347624	2.6116251576671	0.250611162009543	10.4210248926089	1.98799247009031e-25	9.9040347756909e-24	Upregulated
Samd11	732.395234690618	3.85763420358475	0.370185347093932	10.4208182032821	1.99231782743383e-25	9.9056924446159e-24	Upregulated
Gm58964	247.489123037374	4.22797418279002	0.406337344378694	10.4050839561763	2.35048808909002e-25	1.16166552769568e-23	Upregulated
Ypel5	9674.04983120051	2.34568529598392	0.225593374511894	10.3978465726627	2.53599457150638e-25	1.24837351823558e-23	Upregulated
St8sia6	548.549605916942	3.79491848659246	0.365802873221582	10.3742172749248	3.24863624201668e-25	1.58658789693768e-23	Upregulated
Gm40180	260.279583225992	5.08299075644792	0.490635047632071	10.3600237711915	3.76868365046914e-25	1.83695562609311e-23	Upregulated
Fbxo7	2846.53902685755	2.46822376914864	0.23908047420117	10.3238199497287	5.49908086521618e-25	2.66469133332058e-23	Upregulated
Gm71331	264.38649101293	5.33585017382882	0.517000409393203	10.3207852003279	5.67570785411014e-25	2.74491835985327e-23	Upregulated
Sod2	6201.78465794071	-2.6708285413147	0.258849126390026	-10.3180898408379	5.83728845923121e-25	2.81757055785071e-23	Downregulated
Slc25a27	92.8178669229636	2.87965355802463	0.279109611387148	10.3172855413793	5.88638141467186e-25	2.83574995918464e-23	Upregulated
Blnk	1596.69114214482	2.84068249342901	0.275538511308605	10.3095660927319	6.37886664693935e-25	3.06704809129002e-23	Upregulated
Gm74826	192.38317461608	3.6237555265985	0.351525042894965	10.308669609298	6.4386429073943e-25	3.08980136426407e-23	Upregulated
Azin1	14634.3642715964	2.83152679193793	0.274861929920414	10.3016332336668	6.92750150359191e-25	3.31797900200995e-23	Upregulated
Rmnd5a	9156.69299076454	2.11694030435758	0.206512598851865	10.250901475876	1.17244893646217e-24	5.59393425262045e-23	Upregulated
Scimp	122.409928305204	-2.71519838547471	0.265865991584841	-10.2126577727722	1.74031361505317e-24	8.23991999799029e-23	Downregulated
Fhdc1	662.041028063648	4.38217927428069	0.429379628772719	10.2058387977234	1.86700888693453e-24	8.82295056854204e-23	Upregulated
Stfa2l1	6255.59653661192	3.95823563830567	0.390729488465942	10.1303734556771	4.05099265505754e-24	1.89990789739088e-22	Upregulated
Gbp10	93.1249178228145	-5.74872765238224	0.56864564919927	-10.1095078463666	5.01354917045626e-24	2.33369896658574e-22	Downregulated
Pak1	637.196076839772	-2.32386187229573	0.230011721030768	-10.1032323999909	5.34507406883586e-24	2.48335744658835e-22	Downregulated
Ebf1	1249.40905924484	2.9905923195615	0.296046428326519	10.1017679438547	5.42551225241171e-24	2.51601792490345e-22	Upregulated
Hmgb1-ps8	230.471736468929	-8.22541107152772	0.814636835207448	-10.0970281676903	5.69416369446208e-24	2.63567539663441e-22	Downregulated
Ppp1r15a	4918.24813191198	3.55417602441495	0.352284084672456	10.0889486044183	6.18281822713678e-24	2.85653110270509e-22	Upregulated
Amigo2	163.603159575739	3.29529459207	0.327588789818292	10.0592410195045	8.36406612214561e-24	3.84282371278579e-22	Upregulated
Cd79a	8007.83541472775	3.2754846966593	0.325776328715148	10.0543974744197	8.78572177332773e-24	4.02908978181629e-22	Upregulated
Alox15	9772.06351008775	5.81792467035445	0.579037281830424	10.0475821728838	9.41490124328481e-24	4.30966235878037e-22	Upregulated
Dapl1	121.633988891735	4.00257030420541	0.398776666968591	10.0371226196157	1.046832505652e-23	4.78304133797902e-22	Upregulated
Gm20406	47.7861490279118	5.11579855384166	0.513220803478665	9.96802646963302	2.10367232576716e-23	9.55899457917274e-22	Upregulated
Rogdi	1521.45545795534	2.19504746882512	0.220285430217024	9.96456037361424	2.17835451378665e-23	9.8802514601548e-22	Upregulated
Lbp	777.830907406741	2.18136780230605	0.21908294828058	9.95681233718092	2.35492401180383e-23	1.0622848133246e-21	Upregulated
Ifi203	5687.15304450068	-2.38619483665883	0.239977888030878	-9.94339460288855	2.69484003804466e-23	1.21341163963499e-21	Downregulated
Shtn1	2076.80813999764	-2.09428826056793	0.210781601854616	-9.93582097365611	2.90770764083038e-23	1.30688816248191e-21	Downregulated
Gm60112	56.1350791183522	9.59662479678211	0.965994784836975	9.93444783286452	2.94804694654419e-23	1.32262287059243e-21	Upregulated
Gm31619	159.141969870639	2.3873784699132	0.240588410683107	9.92308176081583	3.30394295289821e-23	1.47429540757922e-21	Upregulated
S100a8	103134.021165685	2.61769517486062	0.264350422549364	9.90236803715266	4.06533084317105e-23	1.8107874007015e-21	Upregulated
Dock4	460.416855204675	-3.1275092105643	0.316551083073167	-9.87995106572233	5.08577388771844e-23	2.25721019954015e-21	Downregulated
Coq8a	576.965019726226	2.85435665670909	0.289150656882612	9.87152056814413	5.53195656748912e-23	2.44648560498048e-21	Upregulated
Gnas	121998.805197503	2.8035249543293	0.284155172825594	9.86617602787764	5.83466578704881e-23	2.57576615972742e-21	Upregulated
Cdh1	332.386845207994	3.6913099473172	0.374307285854575	9.86171011576659	6.10014401172822e-23	2.68488538670879e-21	Upregulated
Hebp1	1080.36710200707	3.38911948398514	0.344119216713083	9.84867836314671	6.94511983681654e-23	3.04431843023707e-21	Upregulated
9530082P21Rik	180.484054554754	-3.48059226279284	0.353534231956555	-9.84513506239635	7.19425330970905e-23	3.14796163340179e-21	Downregulated
Gm70421	434.551463208447	5.55003300495218	0.564477363812297	9.83216221013551	8.18424134039612e-23	3.57484203618359e-21	Upregulated
Wbp2	24963.7453075271	2.64704674868929	0.269389340722732	9.82610054869897	8.69193805579138e-23	3.78992940534594e-21	Upregulated
Sema6b	1019.53208637625	2.13123402707327	0.217041942377707	9.81945703086456	9.28422511968281e-23	4.04108114419878e-21	Upregulated
Ms4a4c	3515.61979457602	-5.47975720318744	0.55808250483917	-9.81890160625376	9.33551550810598e-23	4.05628966297915e-21	Downregulated
Cxcl2	465.530609695633	4.10036454166758	0.417950749452867	9.81064048105022	1.01323383167509e-22	4.3795002376061e-21	Upregulated
Cfap119	433.536451885569	3.5297537872616	0.360359577472787	9.79508803960719	1.18194407071423e-22	5.0998317207687e-21	Upregulated
Gm10244	652.730716098655	4.4168245886851	0.450961574407057	9.7942371132009	1.19193768613691e-22	5.13402326268346e-21	Upregulated
Gm3150	58.5319442935094	3.11072511000982	0.318079046629202	9.77972344602795	1.37585968351199e-22	5.91595818854982e-21	Upregulated
Adgb	492.741125730419	-3.02289137128345	0.309380103628083	-9.77080082343426	1.50259608478786e-22	6.44972471688351e-21	Downregulated
Gm9791	1278.60010294064	3.72251600765099	0.381052886367189	9.76902718974268	1.52913238461652e-22	6.55229265325318e-21	Upregulated
Pycr1	394.758304289305	4.42534134312574	0.454574857293946	9.7351212283704	2.13562898616168e-22	9.11961362249075e-21	Upregulated
Klra2	2812.58541360308	-2.71356313748442	0.279951213777895	-9.69298579157899	3.22946751949797e-22	1.36728821090008e-20	Downregulated
Gm65765	158.086756724012	6.05033023737476	0.62827572544866	9.63005571010108	5.96971049493147e-22	2.48504223790688e-20	Upregulated
Fam167a	144.372483789642	2.98943058899957	0.310874306138939	9.6162034943586	6.83058307536944e-22	2.83863929815605e-20	Upregulated
Ggt1	1494.88373805668	2.23406633558197	0.232735484633823	9.59916507401939	8.05946135680211e-22	3.33815085579733e-20	Upregulated
Gm68762	736.200464393275	-2.47697428407017	0.258095737555209	-9.59711426284334	8.22139546698019e-22	3.39954702559631e-20	Downregulated
H2-Q5	1104.94234076098	-2.10411878665876	0.219367569266423	-9.59174956305091	8.66038186576133e-22	3.55735222002547e-20	Downregulated
Mmp12	62.687753940879	4.9834049541737	0.52065544823716	9.57140652430809	1.05461034880104e-21	4.31052434163982e-20	Upregulated
Rab6b	376.322866598138	2.0889385593229	0.218906944683025	9.54258697615856	1.39312935730217e-21	5.6568804181124e-20	Upregulated
2310010J17Rik	283.024220345589	2.47652582329665	0.259876984223902	9.5296081362979	1.57878039869143e-21	6.3586918330413e-20	Upregulated
Gm57113	79.0570140664775	6.23286017390546	0.654318651241328	9.52572597782581	1.63892330529874e-21	6.59022483054487e-20	Upregulated
Tmem256	4081.69520021471	2.51302474004901	0.263993471781269	9.51926849968156	1.74402342714714e-21	7.00149210801304e-20	Upregulated
Gm35587	62.9495824846163	5.81315285529081	0.610812155501685	9.51708770516565	1.78100225124247e-21	7.11293955065394e-20	Upregulated
Car2	46491.2203766744	6.38306890502877	0.670692258563136	9.51713520401085	1.78018862932077e-21	7.11293955065394e-20	Upregulated
Ahr	664.644151058694	2.42473212046506	0.25478020492148	9.51695647317785	1.78325207598015e-21	7.11293955065394e-20	Upregulated
Il1r1	112.002955662085	4.05413475637462	0.426229239521355	9.51162984718577	1.87698338529725e-21	7.47479258254008e-20	Upregulated
Ank	1518.56114644414	2.32099021645599	0.24460099251929	9.48888306850573	2.33522941024923e-21	9.22564357775213e-20	Upregulated
Nod2	471.423822813407	-2.37592424703183	0.250648581251225	-9.47910510871967	2.56473073965108e-21	1.01162113912151e-19	Downregulated
Thbs1	41963.9314252776	2.89374997927508	0.305792762661362	9.46310813274431	2.98923014163277e-21	1.1716082119101e-19	Upregulated
Pla2g4a	880.326802416125	-2.67871988812813	0.283220770034432	-9.4580630078877	3.13700238549439e-21	1.22758721110593e-19	Downregulated
Rgmb	273.236809877084	-2.72136585435282	0.287807817897899	-9.45549663740628	3.21492141448037e-21	1.25609764241351e-19	Downregulated
Oaz1-ps	2573.57561467147	2.96159414428742	0.313342743828965	9.45161234020463	3.33651047277538e-21	1.2995105938706e-19	Upregulated
Dcaf6	3002.27877505533	2.51270068301604	0.266574048445773	9.42590134961008	4.26427119379223e-21	1.65049248545999e-19	Upregulated
Tspan8	312.291088957729	4.53667231412225	0.482148534382804	9.40928363482349	4.99529752476396e-21	1.93042572569149e-19	Upregulated
Gzmk	478.680553788903	-3.50872200094313	0.373439013512466	-9.3957028429918	5.68370718235152e-21	2.18963936636865e-19	Downregulated
Art4	194.456510381835	5.74293205310147	0.612349757584203	9.37851608818801	6.69077126885703e-21	2.57361294853245e-19	Upregulated
Gm55094	1290.46087284525	3.45422644237504	0.368777619522324	9.36669217304804	7.48412685894776e-21	2.86987924838476e-19	Upregulated
4930426D05Rik	305.384777163863	4.07850646500506	0.436144405846397	9.35127542697738	8.65970860309692e-21	3.30534416065899e-19	Upregulated
Mcam	250.897194233126	2.72985015270194	0.292262867864806	9.34039336794816	9.5976868684129e-21	3.64653309655933e-19	Upregulated
Gm73718	79.818665329305	3.05806744299273	0.327700992070725	9.33188338451151	1.04006073557995e-20	3.93952776331888e-19	Upregulated
Ypel3	14812.604227646	2.99085971396106	0.320869847875891	9.32109929854766	1.15141072211254e-20	4.34141337623283e-19	Upregulated
Or2v1	143.570841195415	-3.01863091968465	0.323949210650692	-9.31822279678149	1.1830523621706e-20	4.45394978838429e-19	Downregulated
1700047M11Rik	293.564628360683	2.42102453031173	0.260059072397363	9.30951767224824	1.28414160761163e-20	4.81262134212155e-19	Upregulated
Mettl27	1133.25548661982	4.23858302783172	0.45614151910917	9.29225437778508	1.51054405638766e-20	5.65257888974024e-19	Upregulated
Slc43a1	737.096887082107	3.88992261817155	0.418631131157714	9.29200512970467	1.51408632182424e-20	5.65730145247883e-19	Upregulated
Igf1r	1500.38579047418	2.06230510450919	0.222011645608583	9.28917534418505	1.55488323487363e-20	5.79229024883103e-19	Upregulated
Tacstd2	290.544265831601	2.73682754629748	0.294697599500079	9.28690138956068	1.58845283727668e-20	5.90847299742644e-19	Upregulated
Rad23a	21348.0047748354	3.59545007025064	0.387311249854583	9.28310259926755	1.64613877307538e-20	6.10473885799705e-19	Upregulated
Pgcka1	190.15776447304	2.41361013018506	0.2602967963003	9.27253106642356	1.81780101890812e-20	6.73129004165827e-19	Upregulated
Msr1	3152.16824370282	-2.65432395498883	0.286941118293442	-9.25041336276653	2.2362614785905e-20	8.25619751247475e-19	Downregulated
Tdrp	174.22561654034	4.56831906202178	0.494141539428703	9.24496059834071	2.35327396867988e-20	8.66242242773708e-19	Upregulated
4933412E12Rik	287.548276170002	-3.45922818619576	0.374443324964632	-9.2383224791696	2.5039188033217e-20	9.18967832994253e-19	Downregulated
Smox	30524.7256842411	3.35371683296906	0.363218783879401	9.23332432631731	2.62360217723774e-20	9.61470753578559e-19	Upregulated
H2-DMa	3845.71872953776	-2.38747447690933	0.258806744994593	-9.22493143275383	2.83742381314487e-20	1.03829623604903e-18	Downregulated
Il18	333.951653878934	-3.37332111137243	0.366082393101402	-9.21464996662116	3.12295551838172e-20	1.13941950604486e-18	Downregulated
Trim58	440.028403388378	4.37972118863641	0.475468702996957	9.21137639771095	3.21969511641772e-20	1.17299024725879e-18	Upregulated
Ifitm6	11851.2364028158	2.32609360645292	0.252743264930415	9.20338513112642	3.46847099604184e-20	1.25808136566956e-18	Upregulated
Cd74	94622.5938812769	-2.37125005225043	0.25775788342864	-9.19952484365781	3.59536056444521e-20	1.2984118719634e-18	Downregulated
Tifab	2851.85547676336	-2.65230214051688	0.288848974772703	-9.18231453860615	4.2192333060594e-20	1.52149968493218e-18	Downregulated
Stfa3	1337.83796459441	8.21764747831481	0.895160987378288	9.18007776722077	4.307802132731e-20	1.55118390294711e-18	Upregulated
Dgat2	844.049741830403	2.33888239694434	0.255118514340573	9.16782697245575	4.82649932258324e-20	1.73544127816362e-18	Upregulated
Cnnm2	247.93012671698	2.94173799410953	0.321505670305615	9.14987904043243	5.69973320239094e-20	2.04645992404225e-18	Upregulated
Eif1	19225.8022041871	2.29863879461911	0.251624569824013	9.13519214847256	6.52907261167692e-20	2.34084236265469e-18	Upregulated
Clic5	630.219074985062	-4.09246144922549	0.448074405731831	-9.13344167145935	6.63555042693562e-20	2.375584503496e-18	Downregulated
.4	7303.73364478461	3.08938057108583	0.33876991438947	9.11940653482616	7.55368256807324e-20	2.70038709674203e-18	Upregulated
Cybb	17785.9566438079	-2.14714047812381	0.235500882026252	-9.11733518638995	7.69941633313303e-20	2.74852545647526e-18	Downregulated
Siglecf	195.318560758003	3.26905249927364	0.358977854977963	9.106557560422	8.50373571950795e-20	3.01827872962793e-18	Upregulated
Ctdspl	332.854821903475	2.69936293364944	0.296551220649623	9.10251837013598	8.8261072312724e-20	3.12822457725526e-18	Upregulated
Gm31828	98.5536513896608	4.45653737911786	0.489619330543218	9.10204540775272	8.86463595583295e-20	3.13739826054516e-18	Upregulated
Peli2	524.528054711348	2.423548189777	0.266397900008213	9.09747482882666	9.24563790198567e-20	3.26758228416331e-18	Upregulated
Hunk	73.47721790017	8.26517209946894	0.908807820675335	9.09452131840932	9.50040356985032e-20	3.34808256488617e-18	Upregulated
Nrp1	801.815352529973	-3.13674941150149	0.344975899814803	-9.09266245318998	9.66429132613589e-20	3.40100805392101e-18	Downregulated
Cttnbp2nl	529.515419732298	-2.74048036968532	0.301581340145782	-9.08703558502855	1.0177608333926e-19	3.57657879270119e-18	Downregulated
Casp6	927.338381709009	2.10296051759425	0.231471311964888	9.08518856934311	1.03519081599042e-19	3.62755425772915e-18	Upregulated
Bambi	151.262665447003	-4.02318403538036	0.443411328089432	-9.07325496783185	1.15513574128861e-19	4.04216047127932e-18	Downregulated
Alpk1	941.56490751225	-2.84874546314794	0.313989251720324	-9.07274834262597	1.16052098721503e-19	4.05528530884576e-18	Downregulated
Fis1	10855.0091799501	2.28369483608805	0.25200533600568	9.06208920924031	1.27975467891106e-19	4.45936988536284e-18	Upregulated
Tlr9	1426.40670315091	-3.10307051998841	0.342527788239351	-9.05932489722572	1.31260419017591e-19	4.56742075150973e-18	Downregulated
P2ry14	578.179900732858	-2.2258594128006	0.245809958815433	-9.05520436815129	1.36312286158894e-19	4.73656557367249e-18	Downregulated
Stab1	861.530378212093	-2.50670537934719	0.276887188287395	-9.05316491836147	1.38883311124693e-19	4.81915377483024e-18	Downregulated
Ighv8-8	91.7736352940422	4.2156298492103	0.465947378638156	9.04743763454898	1.46362435257793e-19	5.06450769699559e-18	Upregulated
Pxdc1	325.218397589226	4.17895080837232	0.462160490073319	9.04220697816325	1.53540027166661e-19	5.30547085515997e-18	Upregulated
Yipf4	8448.13571489363	3.30759238426253	0.366344939692515	9.02862855711531	1.7383664882561e-19	5.99845237463613e-18	Upregulated
Mx2	85.5034549770875	-9.56503772306394	1.06112177829747	-9.01408105901919	1.98527845724226e-19	6.84093868391396e-18	Downregulated
Nadk2	3058.8187807934	2.54123808401222	0.282252484854521	9.0034214767747	2.18790496285058e-19	7.52869932431664e-18	Upregulated
Prnp	2086.68959109206	3.08002446783247	0.342306705082504	8.99785023810769	2.3018052488059e-19	7.89872589528e-18	Upregulated
Gm7331	544.618377690776	2.71168556560062	0.301702953471173	8.98793178655349	2.51926313862937e-19	8.62109220267511e-18	Upregulated
Sh3pxd2a	610.401414407731	2.02635532589031	0.22550141406299	8.98599831096529	2.56395925658645e-19	8.76195993883057e-18	Upregulated
2600006K01Rik	114.774216146863	5.34377059419074	0.597119906761233	8.94924207631136	3.57931433974147e-19	1.21814525060337e-17	Upregulated
Rnase2a	90.0978313956935	5.09419648835469	0.569275237281735	8.94856504329833	3.60133220585256e-19	1.22395961681099e-17	Upregulated
Gpr141	3171.34710174554	-2.25787139339117	0.252397827005564	-8.94568475560366	3.69650755203009e-19	1.25287366620036e-17	Downregulated
Sec16b	114.218800905312	4.1828687488497	0.46764406417383	8.94455648921671	3.73446327951744e-19	1.26228929107395e-17	Upregulated
Gm66006	232.216117368377	3.33625329824567	0.373394880835474	8.93491975781988	4.07473820395453e-19	1.37169952293232e-17	Upregulated
Ermap	568.779291498758	4.27904267866886	0.479008308202884	8.93312830986738	4.14128912867321e-19	1.39221386561494e-17	Upregulated
Pou2af1	4702.07245515025	2.82070971994746	0.316165948975587	8.92161135342648	4.59552412569453e-19	1.54282751770611e-17	Upregulated
Ifit2	2278.5348222911	-2.21505462854441	0.248445875486676	-8.91564258897591	4.84995480559363e-19	1.62604565846997e-17	Downregulated
Cir1	2535.62473321389	2.97950910800964	0.334324112315908	8.91203774496005	5.01030708389165e-19	1.67754006412081e-17	Upregulated
Ssx2ip	488.426493303132	2.2192648146619	0.249252374013641	8.90368576605995	5.40222448379557e-19	1.80389218631182e-17	Upregulated
Padi4	3183.95123119081	2.30408401585233	0.259060559253207	8.89399769109704	5.89489216130265e-19	1.96575637798278e-17	Upregulated
H2-Q7	475.629927607722	-3.21182430026679	0.361364680588484	-8.88804156243583	6.21954177714624e-19	2.06845618620641e-17	Downregulated
Ftl1	195792.635246057	2.51979430572684	0.284043163923987	8.87116687096599	7.23833929287589e-19	2.40084489112635e-17	Upregulated
Bend4	220.859019822523	2.38578569313096	0.268977341566702	8.86983892113204	7.32517835827834e-19	2.42640420652718e-17	Upregulated
Tex14	133.19562399966	-3.7561049475803	0.424013102026355	-8.85846434845976	8.11241733538162e-19	2.68358765454424e-17	Downregulated
Irs2	751.14215149316	2.08760143355139	0.236237464099475	8.83687708682961	9.84313310744747e-19	3.24313588839006e-17	Upregulated
Cd14	4977.87050463448	2.30721530968434	0.261146375388636	8.83495053779997	1.00142558718024e-18	3.29514175304268e-17	Upregulated
Pkd1l3	515.776510468913	3.05140988917896	0.345845107641217	8.82305350505211	1.11380095522774e-18	3.65521186497357e-17	Upregulated
Ctsf	1018.51956111556	5.46925809711957	0.621265315985412	8.80341772893692	1.32711467686688e-18	4.3380388844621e-17	Upregulated
Cd22	5362.04468783348	2.56041225442773	0.291014579185794	8.7982267472348	1.38994972182516e-18	4.53745428927396e-17	Upregulated
Cox6b2	1597.28739925092	4.12078463976422	0.46866188563619	8.7926600520766	1.46059901916421e-18	4.75557239704251e-17	Upregulated
Cycs	1278.76038469014	-2.07549436115437	0.23609177061516	-8.79104915748006	1.48169715209091e-18	4.81794316426941e-17	Downregulated
Pip5k1b	564.132399264867	2.76661574471149	0.314866874327987	8.78662053801694	1.54126294933884e-18	4.99852729060087e-17	Upregulated
Ikbke	5652.94397331202	-2.267730890451	0.2581896782959	-8.78319731996431	1.5889207406954e-18	5.14636078024188e-17	Downregulated
Celsr3	996.427577197188	2.55067000978288	0.290588977485924	8.77758692655998	1.67019408083378e-18	5.39550978456849e-17	Upregulated
C1qc	7025.21156611558	-2.67447939270491	0.304793660377176	-8.77472119792549	1.71327796080625e-18	5.5203150918965e-17	Downregulated
Mturn	379.759211765818	2.02864807141732	0.231556885881917	8.76090582964494	1.93687563928105e-18	6.22459645214545e-17	Upregulated
Selenbp1	1038.20984370822	2.89048357099128	0.330197237900157	8.75380905477256	2.06269974016911e-18	6.57783811742875e-17	Upregulated
Nacad	177.708618114069	6.33716847448068	0.724526350458624	8.74663629620823	2.19806736015616e-18	6.99154502634287e-17	Upregulated
Gm33111	1971.48323274452	3.44637179688616	0.394095570184236	8.74501531513033	2.22985398643418e-18	7.08356944986327e-17	Upregulated
Myo1d	672.598924758076	3.14943449592948	0.360162157762849	8.74449030262429	2.24024620330525e-18	7.10748188030732e-17	Upregulated
Gimap7	1462.30074173013	-2.06814225152607	0.236641021580735	-8.73957624807026	2.33986418527902e-18	7.41405241848946e-17	Downregulated
Mybpc2	108.667902976343	6.41263097224329	0.734181080608452	8.73439964828407	2.44953613782371e-18	7.74178236680335e-17	Upregulated
Gm74406	951.397312183305	2.87910173456602	0.329763067054733	8.73081925238206	2.52834456968805e-18	7.98069068371001e-17	Upregulated
Gm10603	305.421199771389	4.46202737548113	0.511207812673358	8.7284021583062	2.58295763353791e-18	8.1323831076238e-17	Upregulated
Adgrg3	850.375269207069	2.43896558476617	0.279457440821952	8.72750275531251	2.60357516456953e-18	8.18690745665021e-17	Upregulated
Gm48161	68.7193902701663	3.6112345565574	0.414159793094729	8.71942331623538	2.79622290716767e-18	8.78155573757342e-17	Upregulated
Prkcg	305.344207903794	4.16287817423701	0.477655172185156	8.71523730224223	2.9015025610314e-18	9.08039564117549e-17	Upregulated
Clec4a3	2253.44296713344	-3.27200775254155	0.375628887749041	-8.71074578994465	3.01881982364999e-18	9.43286143888618e-17	Downregulated
Pnpla1	147.624364058255	4.26483961618295	0.490153670319982	8.70102556489841	3.28898155942057e-18	1.02512101117116e-16	Upregulated
Cplx2	187.81839237679	3.85936630198409	0.444050624216221	8.69127547967337	3.58392834658545e-18	1.10869404337637e-16	Upregulated
Id3	288.355125647404	-2.21895950577875	0.255423329455054	-8.68737992928406	3.70894093359604e-18	1.14593803938378e-16	Downregulated
Tpt1-ps6	83.6013344181399	2.47790077883593	0.285339758504641	8.6840361533271	3.8196730153705e-18	1.17575790957e-16	Upregulated
Pi16	2205.70937267007	2.32987643345321	0.269560267941405	8.64324869256941	5.46368171974515e-18	1.67350547489972e-16	Upregulated
Gm15989	69.0216101145867	4.65702369850778	0.539733560110045	8.62837526270975	6.22296167002e-18	1.89670367362649e-16	Upregulated
Ms4a4a	1058.80408675537	-2.72056271239639	0.315402091191805	-8.62569649464353	6.37037571512895e-18	1.93687526338663e-16	Downregulated
Ltbp2	213.586631970706	4.59333497760639	0.532706400543065	8.62263898636046	6.54284766119342e-18	1.98445049479473e-16	Upregulated
Gm56768	569.526200489799	-3.8283961500611	0.444220088974348	-8.61824182445332	6.79899742868676e-18	2.05711129519169e-16	Downregulated
Rhd	860.934507622612	7.04998899885589	0.818526528753887	8.61302444233382	7.11579151692039e-18	2.14772247609239e-16	Upregulated
