baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	direction
Nrbp2	224.95118275567	-3.22432137799415	0.442035492301786	-7.29425902251498	3.00307199906525e-13	4.18104468556727e-12	Downregulated
Myo5b	52.9032598235076	-5.9155143488045	0.81119048058575	-7.2923863018375	3.04512526440017e-13	4.23484068440405e-12	Downregulated
Gpr155	272.575322512867	-2.09671985977504	0.287535822526282	-7.29203005508432	3.05319026198289e-13	4.24367789354597e-12	Downregulated
Ppm1d	764.925109047027	-1.02594022008968	0.140802694319295	-7.28636781454749	3.18422908134501e-13	4.42333278321219e-12	Downregulated
Trim34a	1464.54947213403	-1.41439536543796	0.194146865526408	-7.28518259413038	3.21234923423362e-13	4.45989840522306e-12	Downregulated
Trafd1	5365.5249491356	1.65282579000423	0.226948508758497	7.28282287046465	3.26906337372396e-13	4.53609968132502e-12	Upregulated
Igkv2-109	61.4448109865561	-4.79476371507323	0.658498253788769	-7.28136132098427	3.3046825446721e-13	4.58296109185662e-12	Downregulated
Serinc5	966.860488178505	-1.44891951051335	0.198994773995164	-7.28119377923243	3.30878994720763e-13	4.58609377599002e-12	Downregulated
Hat1	851.71941049449	1.47882316063979	0.203104629703152	7.28109035624235	3.31132793605165e-13	4.58704891644006e-12	Upregulated
Pou2f1	1095.17852661208	-1.22606518766242	0.168440567149931	-7.27891866198174	3.36506483390017e-13	4.65888719470218e-12	Downregulated
Snhg11	47.245133426584	-5.76520428813912	0.792133121859881	-7.27807502178771	3.38617023688459e-13	4.68549267022346e-12	Downregulated
Coro2b	64.7819563424479	-4.07294185342846	0.559915962489595	-7.27420207010825	3.48474035694195e-13	4.81651299474817e-12	Downregulated
Ddr2	51.0211083582559	-4.79098628401542	0.658640683682662	-7.27405154693382	3.48862766253603e-13	4.81920113070818e-12	Downregulated
Gm72790	396.302927746084	-8.1745462106675	1.12417755192378	-7.27157929517326	3.55308705020027e-13	4.90551417448351e-12	Downregulated
1300002E11Rik	400.985721608272	-1.84583515793774	0.253909688827253	-7.26965231796866	3.60413923478594e-13	4.97323105756613e-12	Downregulated
Fbxl12	1102.57114582336	-1.17723678297075	0.161975671098509	-7.26798521646372	3.64888712136355e-13	5.03217840361477e-12	Downregulated
Dpp9	1659.59971724731	1.01809628453123	0.140104052856301	7.26671544309605	3.68333565264411e-13	5.07686430789446e-12	Upregulated
Car5b	222.901721088815	2.09066463198118	0.288039082574361	7.25826722296077	3.9208039981303e-13	5.39817686978983e-12	Upregulated
Pilrb1	1170.72836328195	1.60786780999765	0.221651244585447	7.25404368021858	4.0450957408703e-13	5.56621327404283e-12	Upregulated
Klhl2	1647.26365007342	1.21460418354731	0.167486789203928	7.25194022358643	4.10843214380725e-13	5.65023289844001e-12	Upregulated
Col5a1	629.300263347719	-3.61927786778239	0.499111966325878	-7.2514347720914	4.12379613323989e-13	5.66822061305715e-12	Downregulated
Dennd2b	150.55004795027	-3.68577800835896	0.508544045165199	-7.24770655246125	4.23887735209838e-13	5.82317536575642e-12	Downregulated
Tgm3	32.0662778058669	-6.00656315170841	0.828771922556728	-7.24754662679498	4.24388378247921e-13	5.82682659896564e-12	Downregulated
Plbd1	4992.1172834408	1.02665547405761	0.141673765002175	7.24661671864125	4.27310955293477e-13	5.86370840753936e-12	Upregulated
Mexis	32.4887805104704	-4.95771590354824	0.684253275441793	-7.24543978302078	4.31038255471835e-13	5.91158602446447e-12	Downregulated
Gm12727	42.9466279271628	-4.20692543798293	0.580948269640955	-7.24148027944544	4.43813706349462e-13	6.08343538924318e-12	Downregulated
Mpc2	1870.91258833616	-3.02048704468975	0.417342854985281	-7.2374236400819	4.57288052097581e-13	6.26466955965819e-12	Downregulated
Gm57259	42.2996984180955	-5.35164794745377	0.73950246703616	-7.23682230419399	4.59319308383279e-13	6.28902430518165e-12	Downregulated
A530030E21Rik	411.732322041578	-6.85708492894272	0.947816059853628	-7.23461568060121	4.66849263454568e-13	6.3885991319955e-12	Downregulated
Tnxb	89.090012747857	-4.59427718454687	0.635102323365151	-7.23391651317484	4.69260314536151e-13	6.41451702679995e-12	Downregulated
Gm31400	53.2783426813863	-8.67065092187889	1.19872408250767	-7.23323327561779	4.71628242318881e-13	6.44333518278163e-12	Downregulated
AA388235	128.020714126209	-2.85197306007468	0.39444566726053	-7.23033182207821	4.81815321519006e-13	6.57888724649781e-12	Downregulated
Il2rb	8602.19120753505	1.67874602645939	0.232200181690137	7.22973605894766	4.83933640854897e-13	6.6041769139769e-12	Upregulated
Atp1b1	798.944761824748	-2.12069293109059	0.293422038402337	-7.22744938532096	4.92149470642343e-13	6.71260492943184e-12	Downregulated
Plac9	70.6274505984699	-6.06919068585112	0.839798457305986	-7.22696098456844	4.93921922616162e-13	6.7330785165423e-12	Downregulated
Igkv4-59	79.0017076420084	-4.8157162693208	0.666533527422508	-7.22501730399552	5.01038035596880e-13	6.8263336975061e-12	Downregulated
Gm33934	61.3798871980969	-8.12491140295777	1.12491153326582	-7.22271144235643	5.0961077456692e-13	6.93932124972847e-12	Downregulated
Gpcpd1	5481.14791033475	-1.57815958179102	0.218535817893573	-7.22151451877597	5.14117313539454e-13	6.99301016936067e-12	Downregulated
Prc1	915.374788467918	2.81092354271604	0.390028282044122	7.20697362761517	5.72090778704372e-13	7.77304064603256e-12	Upregulated
Nipa2	1298.26158542001	1.09248400214319	0.151589667310808	7.20685005464947	5.72609970025659e-13	7.77583653877208e-12	Upregulated
Tbcb	768.193512406493	1.16023667930743	0.161005769325403	7.20618077332691	5.75430000560085e-13	7.80985684567599e-12	Upregulated
Col6a3	52.4894117645752	-6.28702355678028	0.872995119387021	-7.20167091105247	5.94791097504893e-13	8.06380717436961e-12	Downregulated
Sh3bp5	2475.1563784688	-1.30836328168878	0.181792542365845	-7.1970129503761	6.15459194976069e-13	8.33945528528469e-12	Downregulated
Ttc33	875.819273910881	-1.77023146105223	0.245972458783756	-7.19686858360231	6.16110910860667e-13	8.34372909304211e-12	Downregulated
Oasl1	676.802606398416	2.53135148397342	0.351801703620146	7.19539291005431	6.22811530708297e-13	8.42987129125633e-12	Upregulated
Fbln5	101.299689549657	-5.5683044092617	0.774230904224675	-7.19204616978946	6.38274372701115e-13	8.63445320976809e-12	Downregulated
Fbxo6	537.332167133637	1.8752133168597	0.260850531045839	7.18884224364553	6.53430190663092e-13	8.83466105196257e-12	Upregulated
Camk2a	73.6877101124269	-3.38383236912328	0.470826855974287	-7.18699948014027	6.6230662664965e-13	8.94979706273302e-12	Downregulated
Setd4	126.684864125418	-1.85541739299241	0.258244881790032	-7.1847208747431	6.73446279379753e-13	9.09537408351207e-12	Downregulated
Mgat4a	1062.58006819737	-1.04559083803454	0.145724488324615	-7.17512101127016	7.22432564776519e-13	9.7463577662346e-12	Downregulated
Higd1a	359.603697799529	1.08476760960673	0.151332821031377	7.16809217071169	7.60500974338858e-13	1.02487936845992e-11	Upregulated
Vipr1	228.81524667595	-3.71873510792422	0.518829219779824	-7.16755141412881	7.6350998010075e-13	1.02837582010313e-11	Downregulated
Eeig2	938.170154934751	1.37317159723931	0.191637203855687	7.16547502056744	7.75172910694772e-13	1.04351817223751e-11	Upregulated
Shank1	130.844848685036	-3.69030561606498	0.515145079932916	-7.16362391842225	7.85717718785006e-13	1.05656675355317e-11	Downregulated
Ccne1	444.624699394358	2.30899217030823	0.322395392060465	7.16198874788873	7.95149502059938e-13	1.06809199491646e-11	Upregulated
Sel1l3	40.5450271667946	-5.48540288254757	0.766340417490508	-7.15791932325625	8.19107331353437e-13	1.09908344461216e-11	Downregulated
Plet1	124.851050696169	-5.00459143078508	0.699330284233282	-7.15626298991458	8.2906024086379e-13	1.11183700409895e-11	Downregulated
Prkcb	2539.86461921127	-1.14177598983746	0.159587002238622	-7.15456756390611	8.39370979362945e-13	1.12505640183656e-11	Downregulated
Prpf38a	728.571016849791	1.12616141308807	0.157417336131345	7.15398596345466	8.42936895095539e-13	1.12922593776028e-11	Upregulated
Gm40645	113.378138727688	3.62509739333281	0.506864014779403	7.15201175784895	8.55152419709547e-13	1.14497202012919e-11	Upregulated
Pitpnm3	42.2023958608619	-6.74421025926209	0.943253373270739	-7.14994555055391	8.68123282620301e-13	1.16171190085273e-11	Downregulated
Slc25a24	1386.227704465	1.28280042819411	0.179473324389409	7.14758269819962	8.83193141977903e-13	1.18124107021411e-11	Upregulated
Ampd3	2819.98919929065	1.48717721243286	0.208102185061495	7.14637961150382	8.90964566395815e-13	1.1909930437651e-11	Upregulated
Mybpc1	42.0007287605248	-9.3107500743123	1.30355362777791	-7.14259074264846	9.15880138490282e-13	1.22363953882304e-11	Downregulated
Gm60693	52.2827150327011	-4.79851396244907	0.671888805015336	-7.14182752656452	9.20981162119191e-13	1.22979239139812e-11	Downregulated
9630025H16Rik	17.8639897815829	-9.29479267786475	1.30174806974589	-7.1402392627931	9.31686018416265e-13	1.24274893101653e-11	Downregulated
Fbln2	86.4258349672593	-5.26218713005767	0.737011750128168	-7.13989584174548	9.34016674112897e-13	1.24518826892751e-11	Downregulated
Adam8	4048.02331050877	1.47620570901617	0.206773984242751	7.13922360408314	9.38595446154249e-13	1.25062046289403e-11	Upregulated
Pgm2	1031.2827498251	1.17679880189753	0.164902095754775	7.13634836786754	9.58429243321852e-13	1.2763622934415e-11	Upregulated
Rpl17-ps5	295.022302690865	-1.51767656087097	0.212671250600258	-7.13625634206493	9.59070797176143e-13	1.2765088276738e-11	Downregulated
Tfrc	2706.0440451937	-2.86075206960417	0.40087975038768	-7.1361850201653	9.59568304559308e-13	1.2765088276738e-11	Downregulated
Smtnl2	25.0317721651609	-6.46466395897761	0.906002968065418	-7.13536730766078	9.65290405056132e-13	1.28343274112769e-11	Downregulated
Pls3	168.330514142829	-4.04804176956072	0.567424312000092	-7.13406472713855	9.74474693817648e-13	1.29495003500888e-11	Downregulated
Mrpl32	1444.41452249758	-1.77632447062289	0.249098855783735	-7.13100212778608	9.96407789715244e-13	1.32338743377062e-11	Downregulated
Fes	6353.76109218876	1.24866442697909	0.175111480573036	7.13068282498066	9.98722205674784e-13	1.3257516277577e-11	Upregulated
Thbd	477.342828899045	-2.5916457953712	0.363681774190602	-7.12613603235708	1.03225702384325e-12	1.3695345861792e-11	Downregulated
Itga8	32.0029107663926	-6.17432842655105	0.866471789790921	-7.12582740638436	1.03457292075851e-12	1.37187355232596e-11	Downregulated
Lockd	580.074398748877	-3.18226392160592	0.4467741183536	-7.1227579908452	1.05788480380487e-12	1.40203643068369e-11	Downregulated
Uck2	1263.0407215511	1.50269101054589	0.210998678788785	7.12180293816021	1.0652429157685e-12	1.41103452964316e-11	Upregulated
Dgka	5202.69187536805	-1.18149225248012	0.165903868056612	-7.12154735341647	1.06722054785127e-12	1.41289977546372e-11	Downregulated
Sfta2	24.3839277491678	-8.58663478927846	1.20641424291781	-7.11748459510141	1.09914499908804e-12	1.45361340231207e-11	Downregulated
Spint2	463.222779426321	-1.56971495556772	0.22068500881051	-7.11292064661968	1.13612609310141e-12	1.50172021149952e-11	Downregulated
Esrra	912.255581365336	1.03052078506583	0.14492755380062	7.1105925549778	1.15545784420563e-12	1.52645948427804e-11	Upregulated
Sgpp2	16.0664704153118	-8.75092887682269	1.23101419224662	-7.10871485636744	1.17128450671372e-12	1.54654436463903e-11	Downregulated
Cux1	6232.26535759689	-1.64207147458003	0.231024316135534	-7.10778632330929	1.1791892976519e-12	1.55532623470195e-11	Downregulated
Igf2r	1352.89208471803	1.19143793862919	0.167623896209412	7.1078048271872	1.17903126034556e-12	1.55532623470195e-11	Upregulated
Ptafr	1866.50880927057	1.92060437824592	0.270535337236676	7.09927360271494	1.25414308219358e-12	1.65067850765108e-11	Upregulated
E130307A14Rik	260.346488206204	-1.71893380077874	0.242125937973136	-7.09933770486604	1.25356156687741e-12	1.65067850765108e-11	Downregulated
Gm9506	24.9400063387065	-4.9477855240119	0.69698816293118	-7.09880854102888	1.25836991477716e-12	1.65536360475193e-11	Downregulated
Gm64827	21.2524655510645	-8.99145500417124	1.26774075933828	-7.09250289378128	1.31707886025524e-12	1.73167602135307e-11	Downregulated
Kdm7a	6784.12816450794	-1.20224140324039	0.169517050741052	-7.09215620484625	1.32038351978153e-12	1.73418290766436e-11	Downregulated
Melk	203.665372035052	2.87762019382075	0.405789242733418	7.09141566798801	1.32746963406181e-12	1.74256728153828e-11	Upregulated
Zfta	109.094703035968	-2.42470993659979	0.342225297658792	-7.08512770150992	1.38916142494784e-12	1.82258566647044e-11	Downregulated
Arf6	2987.2081469743	1.00935568614912	0.14249624709235	7.08338434692225	1.4067580207837e-12	1.8446969606577e-11	Upregulated
Tpsb2	260.29539637282	-6.52666518147591	0.921801300397808	-7.08033844024661	1.43802826497658e-12	1.88470582430369e-11	Downregulated
Chst10	380.15811697945	-2.17864226071506	0.307984115061373	-7.07387866507633	1.50662033200653e-12	1.97128122791126e-11	Downregulated
Cd302	780.623116473509	2.04096201176491	0.288521031807106	7.07387603247385	1.50664892987777e-12	1.97128122791126e-11	Upregulated
Prpf31	1228.25170691853	1.05398916564521	0.148998595282558	7.07381947894504	1.50726339756052e-12	1.97128122791126e-11	Upregulated
Snrnp25	604.632689271362	-2.57518526446468	0.364065116379056	-7.07341942034199	1.51161715737142e-12	1.97593370254925e-11	Downregulated
Lamp3	228.030783992509	-8.9725985991545	1.26867219889018	-7.07243258503153	1.52240951784958e-12	1.98899316155071e-11	Downregulated
Scel	70.5018548754153	-6.92463661262351	0.979332071858558	-7.07077487974234	1.54070913228982e-12	2.01184176695319e-11	Downregulated
Sox7	50.4158901610023	-5.03984909622897	0.713166377887276	-7.06686301050718	1.58475253933538e-12	2.06826462393007e-11	Downregulated
Cd209d	46.8558285286275	-9.66141381576911	1.36728472907039	-7.06613158938584	1.5931235356656e-12	2.07809647317895e-11	Downregulated
Rpl17-ps10	2303.50412410309	-1.47500921486635	0.208811272382929	-7.06383902570833	1.6196436235288e-12	2.11008002832346e-11	Downregulated
E2f8	677.752952094335	2.2087652557198	0.31268348335599	7.06390127170589	1.61891788247982e-12	2.11008002832346e-11	Upregulated
Septin4	88.9529833014503	-3.39546499208627	0.480860618240769	-7.06122494395277	1.65041169626407e-12	2.14830609571414e-11	Downregulated
Gprc5b	210.617034202721	-3.94370113713643	0.558988068153506	-7.05507212374601	1.72511220853047e-12	2.24436465095129e-11	Downregulated
Zcchc7	1491.73015842795	-1.22088258084091	0.17305323570739	-7.05495378835479	1.72658093179952e-12	2.24509816131792e-11	Downregulated
Pqbp1	2093.01994931445	-1.0405098342612	0.147558853619422	-7.05149036292223	1.7701148956759e-12	2.30050029134201e-11	Downregulated
Cav1	633.159230038124	-5.12404067349574	0.727231515547138	-7.04595519301804	1.84193523935891e-12	2.39258708316725e-11	Downregulated
Sh3tc2	54.3111448619115	-8.56800991992221	1.21609576747025	-7.04550591253646	1.84788864096993e-12	2.39906421676944e-11	Downregulated
Mindy3	1063.2981230411	1.3068084271072	0.185516323738707	7.04416948746677	1.86570937233435e-12	2.42093355269954e-11	Upregulated
Enpp4	554.025280683337	1.99401824746764	0.283250421053737	7.03977152107868	1.92555311523353e-12	2.49728033397511e-11	Upregulated
Stmn1	1016.70411747273	1.47466957785253	0.209486272932745	7.0394568446304	1.9299064219697e-12	2.50161851249051e-11	Upregulated
Hnrnpf	3258.16407883774	1.00805764629644	0.143248842502832	7.03710849374937	1.9627003304014e-12	2.54147156561893e-11	Upregulated
Epdr1	36.5163029316974	-3.83305744463091	0.544819217385553	-7.03546666915452	1.98595188347006e-12	2.57023819660367e-11	Downregulated
Dclre1b	1405.78775805347	-1.29006639131791	0.183414970488927	-7.03359375670914	2.012806127371e-12	2.60227827097835e-11	Downregulated
Cavin3	66.1129783604125	-3.75316340424507	0.533634515895168	-7.03320960779526	2.01835800090422e-12	2.60809697929342e-11	Downregulated
Carm1	2102.21504417146	-1.55841154161354	0.221589833588413	-7.03286570677323	2.02334093686684e-12	2.61317483829601e-11	Downregulated
Lpcat1	973.477684854809	-1.09799447513856	0.156131843172008	-7.03248263026599	2.02890571172605e-12	2.61763654227370e-11	Downregulated
Ighv1-18	74.7183373385717	-5.25681047984632	0.747525815194875	-7.03227951863563	2.0318623074423e-12	2.62008855756982e-11	Downregulated
Anks1b	31.2079940098277	-5.21025446720395	0.741182279699825	-7.02965331188715	2.07047340821349e-12	2.66849066274165e-11	Downregulated
Gm867	672.112751868822	-5.59624013549624	0.796138708642884	-7.02922753879876	2.07680065409243e-12	2.67525567123744e-11	Downregulated
Nuf2	384.394934266668	3.56977403150709	0.507953612158446	7.02775597231814	2.09881542026486e-12	2.70221123906441e-11	Upregulated
Ssr2	1847.212475992	1.15691848268226	0.164656199520457	7.0262673743938	2.12131782966525e-12	2.72835123659901e-11	Upregulated
Tlr11	239.252532970614	3.03434267918103	0.431933979743615	7.02501498257243	2.14043278670043e-12	2.75150971181543e-11	Upregulated
Zdhhc21	1084.08787041621	1.2934687496547	0.184172787824998	7.02312629857001	2.16957923483085e-12	2.78753292678164e-11	Upregulated
Piezo2	25.3196799416186	-6.53441853877084	0.930480807021013	-7.0226258182489	2.17736774196088e-12	2.79609180528207e-11	Downregulated
Abi3bp	49.6842216326443	-4.10614713534663	0.584953424577949	-7.01961380653385	2.22482334062871e-12	2.8555544273667e-11	Downregulated
Cdk1	536.543002404786	2.93588095686531	0.418262401695385	7.01923229285017	2.23090617958109e-12	2.86188119521236e-11	Upregulated
B2m	129178.417452849	1.4463779891447	0.206130833736627	7.01679590057226	2.27013843055292e-12	2.9107046233601e-11	Upregulated
Chst11	1035.65261555318	1.25810884535849	0.179349308152179	7.01485195744931	2.30192561177996e-12	2.94993669567463e-11	Upregulated
Ighv1-53	81.2383928817431	-4.64058757727726	0.661599134822841	-7.01419837636259	2.31271065502671e-12	2.96222774141521e-11	Downregulated
Lgals7	45.7976430348915	4.88807216821645	0.696961623428306	7.0134021786915	2.32591605818843e-12	2.97760461319169e-11	Upregulated
Gm2808	58.5000784299667	4.57334935456187	0.652466592902364	7.00932339572861	2.39473353457346e-12	3.06412269173634e-11	Upregulated
Col27a1	74.9402312185649	-3.01606798373025	0.430339417469148	-7.00857941730722	2.40749956430313e-12	3.07886928816292e-11	Downregulated
Gm73106	1726.79575199063	-7.37420321864805	1.05222630573035	-7.00819127832923	2.4141861652194e-12	3.08582992061274e-11	Downregulated
Ptpn7	2119.99584607118	1.06324035327389	0.151726535504491	7.00760977464236	2.42423802409161e-12	3.09465648830544e-11	Upregulated
Crybg1	2492.54305342297	1.40802068683936	0.200925724786841	7.00766757633006	2.4232370310367e-12	3.09465648830544e-11	Upregulated
Hlcs	482.906116613374	-1.28387805333643	0.183212877673002	-7.00757539340597	2.42483362082458e-12	3.09465648830544e-11	Downregulated
Hectd4	4492.86318877385	-1.98230510682925	0.28289495402865	-7.00721267240592	2.43112589856246e-12	3.1010916988861e-11	Downregulated
Podn	89.1574521173334	-5.88154568335231	0.839436000131603	-7.00654449229033	2.44275905595345e-12	3.11432950556038e-11	Downregulated
Ifi30	11382.8391870131	1.56742585254582	0.223770205269247	7.0046226693131	2.47652358149689e-12	3.15575501062855e-11	Upregulated
Ighv7-3	66.9477686808587	-5.38201080108167	0.76846547019628	-7.00358182613853	2.49500080688761e-12	3.17766786544567e-11	Downregulated
Slc9a7	147.85852462397	-2.2509340677647	0.321430176167231	-7.0028710266257	2.50769666385289e-12	3.19219878040997e-11	Downregulated
Kantr	321.100988830551	-1.71345131517319	0.24469932305129	-7.00227239620945	2.51843815931022e-12	3.20422824269162e-11	Downregulated
Ccl5	3646.97463655465	1.44899175367173	0.207010235561944	6.99961405163537	2.56668568169431e-12	3.26394012110896e-11	Upregulated
F730311O21Rik	642.962350010101	-3.45034189367973	0.492945111289859	-6.99944438976468	2.56979554056694e-12	3.26622066400951e-11	Downregulated
Ahcy	994.724583470774	1.73246896586416	0.247537415957916	6.99881655934671	2.58133568373724e-12	3.27920831098417e-11	Upregulated
Tut4	2526.97974778278	-1.6064487035123	0.229599030569235	-6.99675734487859	2.61954394321233e-12	3.32434195555488e-11	Downregulated
Gfra2	56.3851305876283	-3.97157652828686	0.567715113496459	-6.99572097671772	2.63898278386109e-12	3.34729871511215e-11	Downregulated
Chd7	3366.33361111708	1.23879925333356	0.177174660423405	6.99196629119045	2.71060018332402e-12	3.43638173470971e-11	Upregulated
Fgr	8258.92384232768	1.38027840648458	0.197431332685054	6.99118213767227	2.72579608140469e-12	3.4538815515654e-11	Upregulated
Tln2	76.6791688439598	-5.30217693991647	0.758481921509984	-6.9905119549335	2.73884955908818e-12	3.46865020729851e-11	Downregulated
Gstm2	143.33297529333	-4.5985120643856	0.657843295028882	-6.99028491912151	2.74328553305124e-12	3.4724956160715e-11	Downregulated
Fermt2	129.568941091816	-4.20163403114217	0.601159426937973	-6.9892175733538	2.7642346347808e-12	3.49722903054113e-11	Downregulated
Cept1	1961.64357910391	1.66549435307114	0.238327696199304	6.98825348304609	2.78329191449854e-12	3.51954497444999e-11	Upregulated
Morrbid	530.492767673445	1.52857443524001	0.218869420675293	6.98395614391352	2.86981682368942e-12	3.62710929168286e-11	Upregulated
Sema5a	71.7445765525089	-5.01395553137534	0.717936951551203	-6.98383823334625	2.87222770163493e-12	3.62830800802253e-11	Downregulated
Stmn2	59.0926157196995	-5.36112463691496	0.767747391589243	-6.98292784273405	2.89090914237979e-12	3.65004864236349e-11	Downregulated
Ighv1-81	41.5948291990214	-4.77176125280483	0.683840650341728	-6.97788476075573	2.99657286972345e-12	3.7796122469669e-11	Downregulated
Kank2	179.319250315528	-3.52575198364667	0.505669340915197	-6.9724456247743	3.11478065773331e-12	3.92570595551142e-11	Downregulated
Fam222b	980.582916757173	1.12610538145624	0.161508766931694	6.97241024651312	3.11556429923498e-12	3.92570595551142e-11	Upregulated
Inpp4b	1208.3736135933	-1.46674839800688	0.210389114321551	-6.97159832977458	3.13360177699631e-12	3.94642944605474e-11	Downregulated
Syt5	35.1745682853064	-6.33071925052292	0.908344538874757	-6.96951319635314	3.18039542211417e-12	4.00332878856685e-11	Downregulated
Rcc1	519.002225591812	1.32083420591104	0.189557756753811	6.96797761553211	3.21529367838876e-12	4.04520467346984e-11	Upregulated
Apbb1	107.433689012645	-3.17217678755368	0.455320694673398	-6.96690667624734	3.2398542679234e-12	4.07403874238113e-11	Downregulated
Knstrn	520.356838279833	1.82669091668069	0.262199477990562	6.96679844933347	3.24234652129332e-12	4.07510725396592e-11	Upregulated
Phyhip	47.9232987680672	-4.98758726153022	0.715934896384619	-6.96653744176586	3.24836474944481e-12	4.0806040219608e-11	Downregulated
Ints12	889.118082580065	1.10980497237645	0.159371506096523	6.96363484012192	3.31603464591305e-12	4.16350301442828e-11	Upregulated
Cyb561a3	3017.55557601645	-1.74602820010093	0.250767982111305	-6.96272381107226	3.3375575516402e-12	4.18840682125409e-11	Downregulated
Trbv2	174.616599150547	2.42918307632136	0.348907930193508	6.96224667342501	3.34888444201901e-12	4.20049661306833e-11	Upregulated
Gabbr2	27.2658396704358	-8.61292747199574	1.23714074879187	-6.96196247711238	3.35564895201362e-12	4.20685449719343e-11	Downregulated
Ccdc25	511.0284510203	1.48917473607553	0.213907351359392	6.96177446269026	3.36013147893085e-12	4.21034656526639e-11	Upregulated
Cyfip1	3251.16280209133	1.57083738705974	0.225674100971478	6.9606453744476	3.38717428339346e-12	4.24208954926763e-11	Upregulated
Igkv3-10	50.2437787007407	-4.32685475069907	0.62164970781412	-6.96027794481461	3.39602053055086e-12	4.25102267219812e-11	Downregulated
Slc35f6	875.900900633851	1.38829901928657	0.199564464435818	6.95664442670888	3.48472995781731e-12	4.35766886358102e-11	Upregulated
Ifitm2	5961.65858205568	1.71260894630376	0.246209501616096	6.95590111292356	3.50315532615187e-12	4.37850295424825e-11	Upregulated
Gab2	2069.73449422543	1.56078846624239	0.224404026459236	6.95526052214539	3.51911099023699e-12	4.39623079898185e-11	Upregulated
Carns1	901.773559651033	-2.53117992709463	0.363978121598816	-6.95420899469488	3.54545676699963e-12	4.42691406085862e-11	Downregulated
Gm56742	27.2920200063599	-7.42907641043703	1.06833998007541	-6.9538504118442	3.55448511963259e-12	4.4359545180123e-11	Downregulated
Vps54	2874.39845905646	1.11968348695174	0.161044416870249	6.95263771766674	3.58518551797688e-12	4.47201873810993e-11	Upregulated
Ms4a6b	5546.92210152816	1.60494915797389	0.231185517531209	6.94225648350672	3.85885775158014e-12	4.81096788023634e-11	Upregulated
Birc5	926.015157615126	2.44282758935719	0.352032664705972	6.939207165328	3.94306549892244e-12	4.90855268581363e-11	Upregulated
Pik3cb	952.279349709447	1.03323295985913	0.148948807521288	6.93683270818705	4.00988195202278e-12	4.98922624020488e-11	Upregulated
Sox5	151.795104358765	-4.30719772978204	0.621080039888462	-6.93501232233377	4.06185754198974e-12	5.05136268755717e-11	Downregulated
Cachd1	38.5893096364602	-5.21560348959243	0.752345637601215	-6.93245661159398	4.13594424777562e-12	5.13834635890402e-11	Downregulated
Igkv6-20	27.5963612868209	-6.17047590724103	0.890440647164785	-6.92968804477669	4.2176964517251e-12	5.2372897381031e-11	Downregulated
Gm10134	320.607692377877	2.892764885244	0.417598363103407	6.92714613090494	4.29414959416514e-12	5.32955735023697e-11	Upregulated
2700097O09Rik	440.384683338492	-2.76037744998712	0.398532298534897	-6.92635819012649	4.31812313808834e-12	5.35663175279858e-11	Downregulated
St3gal6	1102.80356681096	-1.25496463841781	0.181190745224674	-6.92620716837203	4.32273302141634e-12	5.35967047782806e-11	Downregulated
Marchf8	1870.6926353906	-1.8023465320399	0.260230884341725	-6.92595168555446	4.33054252698903e-12	5.36667133339649e-11	Downregulated
Gm41060	14.4974359852057	-8.66408438098865	1.25144183653567	-6.9232817123752	4.41298938350315e-12	5.46611415899716e-11	Downregulated
Krt79	26.451897531866	-9.19716556889741	1.32897560879129	-6.92049237627641	4.50076541331351e-12	5.57205538444652e-11	Downregulated
Gm33440	60.8810643841051	-6.02818761775162	0.871509370008235	-6.91695101074433	4.61467576094248e-12	5.70738313205298e-11	Downregulated
Nherf2	336.666836745233	-3.81208620511244	0.551346572355266	-6.91413785131157	4.70717274319599e-12	5.81598385252452e-11	Downregulated
Lyrm9	347.802937631163	-1.61993299108696	0.234310221186612	-6.91362494936485	4.72423180724491e-12	5.8341558555374e-11	Downregulated
Gm34225	23.5226519555119	-8.52243925195589	1.23302920291046	-6.91179027377405	4.78575047931381e-12	5.90718753192914e-11	Downregulated
Chek1	162.746065367727	1.91022501445457	0.276447017482998	6.90991363135995	4.8494886430494e-12	5.98288479532848e-11	Upregulated
Tbc1d17	1112.27444213449	-1.08805274648666	0.157513230411337	-6.90769114216802	4.92604996369516e-12	6.07431906557042e-11	Downregulated
Hr	130.451536384423	-4.47449149076201	0.647908272947573	-6.90605704169497	4.98309679785642e-12	6.14161110555478e-11	Downregulated
Ghr	100.493280399142	-4.46420350464326	0.646466919445771	-6.90554051624251	5.00126315148857e-12	6.16094035692311e-11	Downregulated
Arl5a	2085.49226445056	1.27252074975941	0.184282990909853	6.90525340117744	5.01138912871983e-12	6.17035058479102e-11	Upregulated
Bambi	151.262665447003	3.27825272982425	0.474802862656548	6.90445022062894	5.03982257120837e-12	6.20228164641268e-11	Upregulated
5330438D12Rik	178.610721145228	-1.75276055538247	0.253867203623097	-6.90424178612964	5.04722717944748e-12	6.20831464165056e-11	Downregulated
Mta3	5209.14320015161	-1.67339295878906	0.242395155882942	-6.90357425953341	5.07101280882989e-12	6.23448105981515e-11	Downregulated
Gsdmd	3091.91404659101	1.57993838836122	0.228930399210752	6.90139183703049	5.14954733908526e-12	6.32789843896509e-11	Upregulated
Kcna2	58.7780412226698	-4.50506843878539	0.652957686577634	-6.89947990718654	5.21932698576144e-12	6.41047042162086e-11	Downregulated
